prompt,label
"LEFT id: 106
RIGHT id: 41

LEFT phone: 415/989 -7154
RIGHT phone: 310-376-7786

LEFT category: french 106
RIGHT category: NA

LEFT title: masa \ s
RIGHT title: NA

LEFT address: 648 bush st. san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 22nd street grill 25 22nd

LEFT city: NA
RIGHT city: st. hermosa beach

LEFT class: NA
RIGHT class: 575

LEFT type: NA
RIGHT type: american
",n
"LEFT id: 72
RIGHT id: 103

LEFT phone: 702/734 -0410
RIGHT phone: 718-387-7400

LEFT category: ` steak houses ' 72
RIGHT category: NA

LEFT title: steak house
RIGHT title: NA

LEFT address: 2880 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 178 broadway

LEFT city: NA
RIGHT city: brooklyn

LEFT class: NA
RIGHT class: 637

LEFT type: NA
RIGHT type: steakhouses
",n
"LEFT id: 181
RIGHT id: 120

LEFT phone: 212/627 -8899
RIGHT phone: 212-475-0969

LEFT category: american 178
RIGHT category: NA

LEFT title: alley \ s end
RIGHT title: NA

LEFT address: 311 w. 17th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 122 e. 17th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 654

LEFT type: NA
RIGHT type: japanese
",n
"LEFT id: 110
RIGHT id: 328

LEFT phone: 415/296 -7465
RIGHT phone: 415-296-7465

LEFT category: american 110
RIGHT category: NA

LEFT title: ritz-carlton restaurant and dining room
RIGHT title: NA

LEFT address: 600 stockton st. san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 600 stockton st.

LEFT city: NA
RIGHT city: san francisco

LEFT class: NA
RIGHT class: 110

LEFT type: NA
RIGHT type: ` french ( new ) '
",y
"LEFT id: 437
RIGHT id: 285

LEFT phone: 702/734 -0410
RIGHT phone: 702-733-8899

LEFT category: buffets 437
RIGHT category: NA

LEFT title: circus circus
RIGHT title: NA

LEFT address: 2880 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3200 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 67

LEFT type: NA
RIGHT type: chinese
",n
"LEFT id: 221
RIGHT id: 258

LEFT phone: 212/333 -7788
RIGHT phone: 212-688-6525

LEFT category: american 219
RIGHT category: NA

LEFT title: china grill
RIGHT title: NA

LEFT address: 60 w. 53rd st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 60 w. 55th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 40

LEFT type: NA
RIGHT type: ` french ( classic ) '
",n
"LEFT id: 168
RIGHT id: 45

LEFT phone: 213/658 -6340
RIGHT phone: 213-935-5280

LEFT category: italian 165
RIGHT category: NA

LEFT title: tavola calda
RIGHT title: NA

LEFT address: 7371 melrose ave. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 7261 melrose ave.

LEFT city: NA
RIGHT city: la

LEFT class: NA
RIGHT class: 579

LEFT type: NA
RIGHT type: hamburgers
",n
"LEFT id: 135
RIGHT id: 30

LEFT phone: 310/724 -5959
RIGHT phone: 213-651-3361

LEFT category: californian 132
RIGHT category: NA

LEFT title: eclipse
RIGHT title: NA

LEFT address: 8800 melrose ave. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 7507 melrose ave.

LEFT city: NA
RIGHT city: la

LEFT class: NA
RIGHT class: 564

LEFT type: NA
RIGHT type: american
",n
"LEFT id: 2
RIGHT id: 220

LEFT phone: 310/472 -1211
RIGHT phone: 310-472-1211

LEFT category: californian 2
RIGHT category: NA

LEFT title: hotel bel-air
RIGHT title: NA

LEFT address: 701 stone canyon rd. bel air
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 701 stone canyon rd.

LEFT city: NA
RIGHT city: bel air

LEFT class: NA
RIGHT class: 2

LEFT type: NA
RIGHT type: californian
",y
"LEFT id: 429
RIGHT id: 288

LEFT phone: 702/791 -7111
RIGHT phone: 702-731-7110

LEFT category: continental 429
RIGHT category: NA

LEFT title: bistro
RIGHT title: NA

LEFT address: 3400 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3570 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 70

LEFT type: NA
RIGHT type: ` french ( new ) '
",n
"LEFT id: 448
RIGHT id: 131

LEFT phone: 702/732 -6330
RIGHT phone: 702-733-4524

LEFT category: ` coffee shops/diners ' 448
RIGHT category: NA

LEFT title: ralph \ s diner
RIGHT title: NA

LEFT address: 3000 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3145 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 665

LEFT type: NA
RIGHT type: ` french ( new ) '
",n
"LEFT id: 457
RIGHT id: 145

LEFT phone: 415/495 -6500
RIGHT phone: 404-231-5733

LEFT category: french 457
RIGHT category: NA

LEFT title: bistro roti
RIGHT title: NA

LEFT address: 155 steuart st. san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 56 e. andrews dr. nw

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 679

LEFT type: NA
RIGHT type: ` french bistro '
",n
"LEFT id: 421
RIGHT id: 330

LEFT phone: 404/874 -5535
RIGHT phone: 404-659-0400

LEFT category: southern 421
RIGHT category: NA

LEFT title: taste of new orleans
RIGHT title: NA

LEFT address: 889 w. peachtree st. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 181 peachtree st.

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 711

LEFT type: NA
RIGHT type: ` american ( new ) '
",n
"LEFT id: 480
RIGHT id: 321

LEFT phone: 415/668 -8998
RIGHT phone: 415-668-6654

LEFT category: asian 480
RIGHT category: NA

LEFT title: hong kong flower lounge
RIGHT title: NA

LEFT address: 5322 geary blvd. san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 5937 geary blvd.

LEFT city: NA
RIGHT city: san francisco

LEFT class: NA
RIGHT class: 103

LEFT type: NA
RIGHT type: thai
",n
"LEFT id: 159
RIGHT id: 61

LEFT phone: 818/784 -4400
RIGHT phone: 818-508-7017

LEFT category: italian 156
RIGHT category: NA

LEFT title: posto
RIGHT title: NA

LEFT address: 14928 ventura blvd. sherman oaks
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 11288 ventura blvd.

LEFT city: NA
RIGHT city: studio city

LEFT class: NA
RIGHT class: 595

LEFT type: NA
RIGHT type: japanese
",n
"LEFT id: 428
RIGHT id: 289

LEFT phone: 702/382 -1600
RIGHT phone: 702-385-6277

LEFT category: ` coffee shops/diners ' 428
RIGHT category: NA

LEFT title: binion \ s coffee shop
RIGHT title: NA

LEFT address: 128 fremont st. las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 200 e. fremont st.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 71

LEFT type: NA
RIGHT type: ` pacific rim '
",n
"LEFT id: 86
RIGHT id: 164

LEFT phone: 404/876 -1800
RIGHT phone: 404-876-6161

LEFT category: southern 86
RIGHT category: NA

LEFT title: mary mac \ s tea room
RIGHT title: NA

LEFT address: 224 ponce de leon ave. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 790 ponce de leon ave.

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 698

LEFT type: NA
RIGHT type: ` coffee shops '
",n
"LEFT id: 147
RIGHT id: 64

LEFT phone: 310/289 -0660
RIGHT phone: 213-389-9060

LEFT category: asian 144
RIGHT category: NA

LEFT title: le colonial
RIGHT title: NA

LEFT address: 8783 beverly blvd. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 2575 beverly blvd.

LEFT city: NA
RIGHT city: la

LEFT class: NA
RIGHT class: 598

LEFT type: NA
RIGHT type: hamburgers
",n
"LEFT id: 53
RIGHT id: 271

LEFT phone: 212/724 -8585
RIGHT phone: 212-724-8585

LEFT category: mediterranean 53
RIGHT category: NA

LEFT title: picholine
RIGHT title: NA

LEFT address: 35 w. 64th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 35 w. 64th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 53

LEFT type: NA
RIGHT type: mediterranean
",y
"LEFT id: 373
RIGHT id: 268

LEFT phone: 212/486 -9592
RIGHT phone: 212-759-5941

LEFT category: american 373
RIGHT category: NA

LEFT title: vong
RIGHT title: NA

LEFT address: 200 e. 54th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 55 e. 54th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 50

LEFT type: NA
RIGHT type: seafood
",n
"LEFT id: 465
RIGHT id: 187

LEFT phone: 415/863 -3516
RIGHT phone: 415-621-8579

LEFT category: american 465
RIGHT category: NA

LEFT title: carta
RIGHT title: NA

LEFT address: 1772 market st. san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 2298 market st.

LEFT city: NA
RIGHT city: san francisco

LEFT class: NA
RIGHT class: 722

LEFT type: NA
RIGHT type: californian
",n
"LEFT id: 446
RIGHT id: 140

LEFT phone: 702/791 -7111
RIGHT phone: 702-891-7331

LEFT category: asian 446
RIGHT category: NA

LEFT title: mikado
RIGHT title: NA

LEFT address: 3400 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3799 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 674

LEFT type: NA
RIGHT type: italian
",n
"LEFT id: 135
RIGHT id: 234

LEFT phone: 310/724 -5959
RIGHT phone: 213-467-1108

LEFT category: californian 132
RIGHT category: NA

LEFT title: eclipse
RIGHT title: NA

LEFT address: 8800 melrose ave. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 5955 melrose ave.

LEFT city: NA
RIGHT city: los angeles

LEFT class: NA
RIGHT class: 16

LEFT type: NA
RIGHT type: californian
",n
"LEFT id: 433
RIGHT id: 125

LEFT phone: 702/731 -7547
RIGHT phone: 702-891-7374

LEFT category: ` coffee shops/diners ' 433
RIGHT category: NA

LEFT title: cafe roma
RIGHT title: NA

LEFT address: 3570 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3799 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 659

LEFT type: NA
RIGHT type: seafood
",n
"LEFT id: 88
RIGHT id: 177

LEFT phone: 404/261 -3662
RIGHT phone: 404-262-7112

LEFT category: international 88
RIGHT category: NA

LEFT title: pano \ s and paul \ s
RIGHT title: NA

LEFT address: 1232 w. paces ferry rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 519 e. paces ferry rd.

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 712

LEFT type: NA
RIGHT type: mediterranean
",n
"LEFT id: 309
RIGHT id: 242

LEFT phone: 212/838 -2600
RIGHT phone: 212-307-7311

LEFT category: american 308
RIGHT category: NA

LEFT title: monkey bar
RIGHT title: NA

LEFT address: 60 e. 54th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 13 w. 54th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 24

LEFT type: NA
RIGHT type: scandinavian
",n
"LEFT id: 438
RIGHT id: 286

LEFT phone: 702/731 -7888
RIGHT phone: 702-891-7349

LEFT category: asian 438
RIGHT category: NA

LEFT title: em press court
RIGHT title: NA

LEFT address: 3570 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3799 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 68

LEFT type: NA
RIGHT type: southwestern
",n
"LEFT id: 66
RIGHT id: 255

LEFT phone: ' 212 / 921-9494 '
RIGHT phone: 212-765-1737

LEFT category: american 66
RIGHT category: NA

LEFT title: virgil \ s
RIGHT title: NA

LEFT address: 152 w. 44th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 402 w. 44th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 37

LEFT type: NA
RIGHT type: caribbean
",n
"LEFT id: 98
RIGHT id: 316

LEFT phone: 415/955 -5555
RIGHT phone: 415-955-5555

LEFT category: american 98
RIGHT category: NA

LEFT title: campton place
RIGHT title: NA

LEFT address: 340 stockton st. san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 340 stockton st.

LEFT city: NA
RIGHT city: san francisco

LEFT class: NA
RIGHT class: 98

LEFT type: NA
RIGHT type: ` american ( new ) '
",y
"LEFT id: 393
RIGHT id: 303

LEFT phone: 404/266 -1600
RIGHT phone: 404-231-1368

LEFT category: continental 393
RIGHT category: NA

LEFT title: dante \ s down the hatch buckhead
RIGHT title: NA

LEFT address: 3380 peachtree rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 2637 peachtree rd. ne

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 85

LEFT type: NA
RIGHT type: italian
",n
"LEFT id: 405
RIGHT id: 303

LEFT phone: 404/355 -5993
RIGHT phone: 404-231-1368

LEFT category: continental 405
RIGHT category: NA

LEFT title: luna si
RIGHT title: NA

LEFT address: 1931 peachtree rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 2637 peachtree rd. ne

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 85

LEFT type: NA
RIGHT type: italian
",n
"LEFT id: 437
RIGHT id: 288

LEFT phone: 702/734 -0410
RIGHT phone: 702-731-7110

LEFT category: buffets 437
RIGHT category: NA

LEFT title: circus circus
RIGHT title: NA

LEFT address: 2880 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3570 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 70

LEFT type: NA
RIGHT type: ` french ( new ) '
",n
"LEFT id: 23
RIGHT id: 89

LEFT phone: 212/582 -7200
RIGHT phone: 212-752-1495

LEFT category: american 23
RIGHT category: NA

LEFT title: 21 club
RIGHT title: NA

LEFT address: 21 w. 52nd st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3 e. 52nd st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 623

LEFT type: NA
RIGHT type: ` french ( classic ) '
",n
"LEFT id: 119
RIGHT id: 255

LEFT phone: 310/451 -1655
RIGHT phone: 212-765-1737

LEFT category: mexican 116
RIGHT category: NA

LEFT title: border grill
RIGHT title: NA

LEFT address: 4th st. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 402 w. 44th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 37

LEFT type: NA
RIGHT type: caribbean
",n
"LEFT id: 410
RIGHT id: 292

LEFT phone: 404/350 -6755
RIGHT phone: 404-261-8186

LEFT category: continental 410
RIGHT category: NA

LEFT title: palisades
RIGHT title: NA

LEFT address: 1829 peachtree rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 2355 peachtree rd. ne

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 74

LEFT type: NA
RIGHT type: italian
",n
"LEFT id: 424
RIGHT id: 290

LEFT phone: 702/739 -4111
RIGHT phone: 702-734-0410

LEFT category: buffets 424
RIGHT category: NA

LEFT title: bally \ s big kitchen
RIGHT title: NA

LEFT address: 3645 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 2880 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 72

LEFT type: NA
RIGHT type: steakhouses
",n
"LEFT id: 463
RIGHT id: 217

LEFT phone: 415/771 -3500
RIGHT phone: 415-775-1055

LEFT category: french 463
RIGHT category: NA

LEFT title: california culinary academy
RIGHT title: NA

LEFT address: 625 polk st. san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 2141 polk st.

LEFT city: NA
RIGHT city: san francisco

LEFT class: NA
RIGHT class: 752

LEFT type: NA
RIGHT type: mexican
",n
"LEFT id: 290
RIGHT id: 260

LEFT phone: 212/727 -8022
RIGHT phone: 212-484-5113

LEFT category: italian 289
RIGHT category: NA

LEFT title: le madri
RIGHT title: NA

LEFT address: 168 w. 18th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 155 w. 58th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 42

LEFT type: NA
RIGHT type: ` french ( classic ) '
",n
"LEFT id: 410
RIGHT id: 308

LEFT phone: 404/350 -6755
RIGHT phone: 404-237-2700

LEFT category: continental 410
RIGHT category: NA

LEFT title: palisades
RIGHT title: NA

LEFT address: 1829 peachtree rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3434 peachtree rd. ne

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 90

LEFT type: NA
RIGHT type: ` american ( new ) '
",n
"LEFT id: 448
RIGHT id: 290

LEFT phone: 702/732 -6330
RIGHT phone: 702-734-0410

LEFT category: ` coffee shops/diners ' 448
RIGHT category: NA

LEFT title: ralph \ s diner
RIGHT title: NA

LEFT address: 3000 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 2880 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 72

LEFT type: NA
RIGHT type: steakhouses
",n
"LEFT id: 92
RIGHT id: 310

LEFT phone: 404/351 -9533
RIGHT phone: 404-351-9533

LEFT category: french 92
RIGHT category: NA

LEFT title: toulouse
RIGHT title: NA

LEFT address: b peachtree rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 293-b peachtree rd.

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 92

LEFT type: NA
RIGHT type: ` french ( new ) '
",y
"LEFT id: 431
RIGHT id: 131

LEFT phone: 702/733 -3111
RIGHT phone: 702-733-4524

LEFT category: ` coffee shops/diners ' 431
RIGHT category: NA

LEFT title: bugsy \ s diner
RIGHT title: NA

LEFT address: 3555 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3145 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 665

LEFT type: NA
RIGHT type: ` french ( new ) '
",n
"LEFT id: 368
RIGHT id: 77

LEFT phone: 212/799 -0400
RIGHT phone: 212-840-5000

LEFT category: american 368
RIGHT category: NA

LEFT title: two two two
RIGHT title: NA

LEFT address: 222 w. 79th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 228 w. 47th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 611

LEFT type: NA
RIGHT type: diners
",n
"LEFT id: 68
RIGHT id: 130

LEFT phone: 702/891 -7349
RIGHT phone: 702-737-7111

LEFT category: southwestern 68
RIGHT category: NA

LEFT title: coyote cafe
RIGHT title: NA

LEFT address: 3799 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3595 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 664

LEFT type: NA
RIGHT type: continental
",n
"LEFT id: 468
RIGHT id: 246

LEFT phone: 415/788 -9900
RIGHT phone: 212-362-2200

LEFT category: french 468
RIGHT category: NA

LEFT title: des alpes
RIGHT title: NA

LEFT address: 732 broadway san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 2450 broadway

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 28

LEFT type: NA
RIGHT type: italian
",n
"LEFT id: 72
RIGHT id: 139

LEFT phone: 702/734 -0410
RIGHT phone: 702-739-4651

LEFT category: ` steak houses ' 72
RIGHT category: NA

LEFT title: steak house
RIGHT title: NA

LEFT address: 2880 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3645 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 673

LEFT type: NA
RIGHT type: eclectic
",n
"LEFT id: 90
RIGHT id: 184

LEFT phone: 404/237 -2700
RIGHT phone: 404-237-7601

LEFT category: international 90
RIGHT category: NA

LEFT title: dining room ritz-carlton buckhead
RIGHT title: NA

LEFT address: 3434 peachtree rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3172 peachtree rd. ne

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 719

LEFT type: NA
RIGHT type: diners
",n
"LEFT id: 86
RIGHT id: 304

LEFT phone: 404/876 -1800
RIGHT phone: 404-876-1800

LEFT category: southern 86
RIGHT category: NA

LEFT title: mary mac \ s tea room
RIGHT title: NA

LEFT address: 224 ponce de leon ave. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 224 ponce de leon ave.

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 86

LEFT type: NA
RIGHT type: southern/soul
",y
"LEFT id: 151
RIGHT id: 234

LEFT phone: 310/276 -5205
RIGHT phone: 213-467-1108

LEFT category: american 148
RIGHT category: NA

LEFT title: morton \ s
RIGHT title: NA

LEFT address: 8764 melrose ave. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 5955 melrose ave.

LEFT city: NA
RIGHT city: los angeles

LEFT class: NA
RIGHT class: 16

LEFT type: NA
RIGHT type: californian
",n
"LEFT id: 19
RIGHT id: 237

LEFT phone: 213/627 -2300
RIGHT phone: 213-627-2300

LEFT category: italian 19
RIGHT category: NA

LEFT title: rex il ristorante
RIGHT title: NA

LEFT address: 617 s. olive st. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 617 s. olive st.

LEFT city: NA
RIGHT city: los angeles

LEFT class: NA
RIGHT class: 19

LEFT type: NA
RIGHT type: ` nuova cucina italian '
",y
"LEFT id: 64
RIGHT id: 282

LEFT phone: 212/315 -1726
RIGHT phone: 212-245-7992

LEFT category: mediterranean 64
RIGHT category: NA

LEFT title: uncle nick \ s
RIGHT title: NA

LEFT address: 747 9th ave. between 50th and 51st sts . new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 747 ninth ave.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 64

LEFT type: NA
RIGHT type: greek
",y
"LEFT id: 448
RIGHT id: 285

LEFT phone: 702/732 -6330
RIGHT phone: 702-733-8899

LEFT category: ` coffee shops/diners ' 448
RIGHT category: NA

LEFT title: ralph \ s diner
RIGHT title: NA

LEFT address: 3000 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3200 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 67

LEFT type: NA
RIGHT type: chinese
",n
